marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,n_reviews,sentiment_score
US,49601921,R3LUCTA3CTDCSR,B000FFLHU2,761498827,"Navitas Naturals Organic Maca Powder, 1 Pound Pouches",Grocery,1,107.0,132.0,N,Y,Made me VERY sick,"I have used other brands of Maca with no problem.  This one made me very, very sick to my stomach with pain and nausea.  It took me a few weeks to isolate what was making me sick - had a full gastro work-up and everything - that's how sick I was!  Today, after being healthy again for 2 months I tried 1/2 tsp of maca to test and am sick and nauseous.<br /><br />I know many people take maca with no problems.  I only post this so those who get sick will hopefully not struggle as long as I did to figure out what is causing it.",2010-08-29,364,-0.9802
US,52320161,R3HRHO7W7I66BK,B000HQR0ZA,490661620,"Fould8217;s Wacky Mac Macaroni & Cheese Dinner, 5.5-Ounce Boxes (Pack of 8)",Grocery,1,0.0,27.0,N,N,Horrible and dangerous for kids!,"How can anyone still feed this to children?  I cannot believe that, given the medical research evidence about the dangers of artificial colors and flavors (of which Wacky Mac and the other Fould's prodcuts have several), anyone would give this to children.  If you want a Kosher mac & cheese, make it from scratch (it is sooo easy) or buy this one instead, which is far healthier:  [...].",2010-08-24,5,-0.4404
US,13077508,R6DULTZ5X92B,B000Q92QIE,372077599,"Kraft Easy Mac Original, 2.05-Ounce Microwave Cups (Pack of 36)",Grocery,1,0.0,19.0,N,N,got sick,I got sick from eating this that I was sweating cold sweats by my pained tummy. Will. Never. Eat. This. Again.,2010-08-20,43,-0.7269
US,10941451,R25XJ0E7ENC0TE,B000ER5CTS,92995222,"Earth's Best Organic Teething Biscuits, 4.6 Ounce Boxes (Pack of 12)",Grocery,2,2.0,3.0,N,N,"Tasty, but too dangerous for teething","While these little biscuits are quite tasty and my 9 month old LOVED the first one I gave her, it will be some time before she gets another one.  Within a minute or two the biscuit had broken into pieces just the right size for her to choke on.  These are not the sort of teething biscuits I was looking for.",2010-08-09,44,-0.2422
US,18531528,R31SPSL4PGP812,B001EQ540K,342655008,"Dan-D-Pak Cashews Garlic, 16-Ounce Plastic Jars (Pack of 3)",Grocery,1,0.0,1.0,N,Y,These mad me and my friend sick,I love cashews and the markdown price was to good be true i found out. These must of been expired product they sent me cause they taste like mildew with garlic. Me and my friend got sick eating these. We thought a new flavor you just had to have a bit to get used to the new taste. Well after we started to get dizzy and sick to are stomachs i feel scared about ordering more food online. If you want to try something new and not used to the flavor and they are bad good luck. There was no expiration date on these as well. I am so disgusted and sick of these literally.,2010-08-03,2,0.228
US,37600110,R2095SY3C31C33,B000FNEX8C,481594049,"Nana's Single Serve Cookies, 3.5-Ounce Packages (Pack of 12)",Grocery,1,1.0,2.0,N,Y,Yuck! Gluten Free doesn't have to be icky...,"The only good thing I can say about the Lemon Gluten Free cookies is that they really do have a good lemon flavor! The texture was like sand. In fact it was very much like a slab of wet sand with a good lemon flavor. Sorry to say, but I spent lots of money on this and am now stuck with what I consider inedible products.",2010-07-28,31,0.7304
US,11213019,R333RSDYY0XISW,B000LKX1F0,488935810,Eden Organic Beans,Grocery,1,8.0,9.0,N,N,"Danger, danger, Will Robinson!","I've sampled several varieties of Eden Organic beans; this is the only one which i found to taste truly awful.  Of course taste is subjective, so your mileage may vary.  My advice, before committing to a case purchase, is to first sample this variety by buying a single can from a local store.  If that's not an option for you, then you might consider moving on to another variety.  I can recommend their black, pinto, and great northern beans.  If you're looking for something out of the ordinary, you might consider their [[ASIN:B000HDMUOE Aduki Beans]].<br /><br />I like the fact that all Eden Organic beans are in BPA free cans.  Too bad that not all their canned products are BPA free (e.g. as of this writing, Eden canned tomatoes, soups, etc. have BPA linings).",2010-07-10,12,0.9081
US,13883119,R3I197ROKK2YYT,B001W98YAG,631187756,(3)Tastykakes Chocolate Juniors 3 boxes 12 cakes,Grocery,1,2.0,18.0,N,N,For the sake of your taste buds avoid this snack.,"Chocolate Juniors appear to be an average tastykake comprised of cake and chocolate icing. Beware. They aren't as pleasing to your mouth as they are to your eyes (not that theres anything special with presentation of this snack). The sheer smell of the snack will make you question taking the first bite. The reason you choose these over krumpets was probably because they were half off (they're always half off)or they simply ran out of what you wanted. When I was the victim of this snack, I was hungry it was late and I had no alternatives.     As you munch into the unholiness of the awful sponge of a once preservative soaked cake your eyes may glisten with regret, sorrow, and dismay. Yes you paid for this. The aftertaste is fortunately easier to deal with than blocking the memory of this horrid cake in the future. Please beware of purchasing this snack. It was one of the most unpleasant encounters with food if had in a while.     The next day I shared the snack with some friends and even they too agreed on the terrible taste, and those cakes were from a box purchased in a separate store. The cake I ate was actually fresh and from a nearby factory from where it was purchased. Tastykake has no excuse to sell this product to people. Do they hate us?",2010-05-25,23,-0.9552
US,47254415,R1LR7R33C1P69W,B001EPQEPU,295980546,"Lucas Bom Vaso, 10-count, 10.6-Ounce Packages (Pack of 4)",Grocery,1,1.0,3.0,N,Y,"Sounds interesting, but avoid.","Got 4 10-packs of these for $6 during a manager's special.  Product arrived, had leaked out of the packages, and what hadn't leaked was sort of congealed, coagulated and crystalized.  Not sure if this stuff can go bad, but I wasn't taking the chance!  Sounds like it would be tasty, but avoid buying these from Amazon.  Hope you have better luck than I did if you decide to try them!",2010-04-18,2,0.8883
US,38941441,RCGL3MH4YIOCK,B002EAN3T4,483962453,"Cascadian Farm Organic Purely O's Cereal, 8.6 Ounce Boxes (Pack of 4)",Grocery,1,11.0,13.0,N,N,Sneaky and potentially dangerous change,"3 years ago we looked long and hard for a sugar free, whole grain finger food for our then 6 month old.  Our son enjoyed this cereal as a snack and until recently, as a cereal, but then I bought my most recent box and noticed right away they didn't look the same.  When I tasted one I immediately knew they were sweetened and sure enough, when I checked the nutrition label it showed 3g of sugar per serving.  The label is completely unchanged except for the ingredients and this is dangerously misleading.  We live in a country where diabetes is rampant and sugar can be very dangerous.  How frightening that they Cascadian Farms/General Mills would sneak sugar into their cereal without changing any of the main labelling.  I will never buy anything from them again!",2010-04-14,32,-0.9198
US,43204909,R1K7B1LKFGEI5R,B000SARJSI,792561286,Davidson's Tea Bulk,Grocery,2,2.0,2.0,N,Y,Blech - Made me sick,"I was very excited about getting this item, in fact I paid to have it delivered next day. It sounded delicious. Cherries, coconut, and Chamomile - How can you go wrong, right?    Let's just put it this way: I made my first pot of this around 1pm. by 1:15 that pot was down the drain.     I tried it so many ways. No sugar, little sugar, lots of sugar. Each time I took a sip I gagged. The actual product smells very sharp, and the brewed product had a VOMIT aftertaste. I'm not exaggerating here, it actually reminded me of being sick.     Needless to say, this is the last batch I make of this flavor. It will go into the potted plants for fertilizer.",2010-02-21,10,-0.5028
US,36158864,R2REN0LSO0FIS8,B000YTAW0U,245727654,"Azar Nut Company Walnut Halves & Pieces, Honey Maple, 32-Ounce Resealable Bags (Pack of 3)",Grocery,1,8.0,8.0,N,Y,"rotten, smelly, expired walnut","None of three bags of walnut is fresh.  When I opened the bag, unpleasant odor came out.  I opened three all, none of them was edible. It contains strong, out-of-dated smell.  I could not find the expiration date on the bag. This produce totally wastes of money.  Keep away from this product. I would choose 0 star if I could. This is the worst experience I ever have in Amazon.  I got to throw all of them away!",2010-02-18,1,-0.2942
US,52626321,RLVM10EGEOK84,B000KOQFB4,774296703,"King Oscar Sardines In Water, 3.75 Ounce Tins (Pack of 12)",Grocery,3,6.0,7.0,N,N,Good for those who have a reason to avoid oil.,"I just had to try these to see what the little sardines packed in nothing but water would be like.  And, I get a chance to find out what an oil-less sardine tastes like.<br /><br />Well, they taste like sardines without the oil, and if you are a sardine fan like me you might want to try this once to see what they're like.  They actually taste rather fresh, and the water is way easier than oil to get off your hands and the kitchen counter if you happen to spill some.<br /><br />Once I had the can open, I put them in a bowl and covered them in honey mustard and sea salt and warmed them up.  Then I ate them on crispbread (those big flat bread crackers).  Not a bad snack at all, but I'm going back to the ones packed in olive oil.",2010-01-29,8,0.9848
US,49336763,R2BZHV6N9TR4H2,B001CHFSQ6,832658033,"Coffee People Organic, Dark Roast, K-Cup Portion Pack for Keurig K-Cup Brewers 24-Count (Pack of 2)",Grocery,1,3.0,7.0,N,N,"Delicious, but dangerous","The coffee was delicious. Probably one of the best I've had so far. The only problem is that the foil lid didn't stay on on 5 of my 12 k-cups. 3 times, coffee grinds were sprayed all over the inside of my Keurig which was THE WORST to clean up. Lots of nooks and crannies up in there. I still occasionally get grinds that I didn't get the last time that fall into the tray or into my coffee. It also sprayed hot coffee out of my Keurig which is VERY DANGEROUS since I have a 16 month old at home who often helps me make my coffee.     I WOULD NOT RECOMMEND THIS COFFEE because these stupid hippies make good coffee but can't figure out how to make a good or safe K-Cup.",2010-01-24,56,0.7599
